min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1485,7,30,40
0.1,1,5,1,2000,0,2,39
0.1,1,5,2,2000,0,2,39
0.1,1,5,3,2000,0,2,39
0.1,1,6,0,1485,7,30,40
0.1,1,6,1,2000,0,2,39
0.1,1,6,2,2000,0,2,39
0.1,1,6,3,2000,0,2,39
0.1,1,7,0,809,4,19,40
0.1,1,7,1,2000,0,2,39
0.1,1,7,2,2000,0,2,39
0.1,1,7,3,2000,0,2,39
0.1,1,8,0,217,2,15,40
0.1,1,8,1,2000,2,7,39
0.1,1,8,2,2000,1,4,39
0.1,1,8,3,2000,0,2,39
0.1,1,9,0,217,2,15,40
0.1,1,9,1,2000,2,7,39
0.1,1,9,2,2000,1,4,39
0.1,1,9,3,2000,0,2,39
0.1,1,10,0,89,2,11,40
0.1,1,10,1,279,5,20,40
0.1,1,10,2,331,5,21,40
0.1,1,10,3,332,5,21,40
0.1,2,5,0,1644,7,33,40
0.1,2,5,1,2000,0,1,39
0.1,2,5,2,2000,0,1,39
0.1,2,5,3,2000,0,1,39
0.1,2,6,0,1507,7,30,40
0.1,2,6,1,2000,0,2,39
0.1,2,6,2,2000,0,2,39
0.1,2,6,3,2000,0,2,39
0.1,2,7,0,1502,7,30,40
0.1,2,7,1,2000,0,2,39
0.1,2,7,2,2000,0,2,39
0.1,2,7,3,2000,0,2,39
0.1,2,8,0,34,2,3,39
0.1,2,8,1,137,2,3,39
0.1,2,8,2,184,4,8,39
0.1,2,8,3,240,4,8,39
0.1,2,9,0,15,1,1,39
0.1,2,9,1,41,2,3,39
0.1,2,9,2,67,4,8,39
0.1,2,9,3,73,4,8,39
0.1,2,10,0,6,1,1,39
0.1,2,10,1,13,2,2,39
0.1,2,10,2,13,2,2,39
0.1,2,10,3,13,2,2,39
0.1,3,5,0,1718,7,23,39
0.1,3,5,1,2000,0,0,0
0.1,3,5,2,2000,0,0,0
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,1360,7,23,39
0.1,3,6,1,2000,2,6,39
0.1,3,6,2,2000,0,1,39
0.1,3,6,3,2000,0,1,39
0.1,3,7,0,863,5,18,39
0.1,3,7,1,2000,4,15,39
0.1,3,7,2,2000,2,7,39
0.1,3,7,3,2000,1,3,39
0.1,3,8,0,175,3,4,39
0.1,3,8,1,2000,4,14,39
0.1,3,8,2,2000,2,4,39
0.1,3,8,3,2000,1,2,39
0.1,3,9,0,50,3,4,39
0.1,3,9,1,1547,6,17,39
0.1,3,9,2,2000,2,5,39
0.1,3,9,3,2000,1,2,39
0.1,3,10,0,11,3,3,39
0.1,3,10,1,267,5,5,39
0.1,3,10,2,2000,2,5,39
0.1,3,10,3,2000,1,2,39
0.1,4,5,0,2000,6,25,40
0.1,4,5,1,2000,0,1,39
0.1,4,5,2,-1,0,1,39
0.1,4,5,3,2000,0,1,39
0.1,4,6,0,2000,6,25,40
0.1,4,6,1,2000,0,2,39
0.1,4,6,2,2000,0,2,39
0.1,4,6,3,2000,0,1,39
0.1,4,7,0,918,7,21,39
0.1,4,7,1,2000,5,17,39
0.1,4,7,2,2000,2,6,39
0.1,4,7,3,2000,1,2,39
0.1,4,8,0,264,7,11,39
0.1,4,8,1,2000,5,17,39
0.1,4,8,2,2000,2,6,39
0.1,4,8,3,2000,1,2,39
0.1,4,9,0,153,7,11,39
0.1,4,9,1,1638,8,21,39
0.1,4,9,2,2000,2,7,39
0.1,4,9,3,2000,1,2,39
0.1,4,10,0,40,6,9,39
0.1,4,10,1,297,6,9,39
0.1,4,10,2,2000,2,6,39
0.1,4,10,3,2000,1,2,39
0.1,5,5,0,2000,4,17,39
0.1,5,5,1,2000,0,2,39
0.1,5,5,2,2000,0,1,39
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,701,8,15,39
0.1,5,6,1,2000,0,2,39
0.1,5,6,2,2000,0,1,39
0.1,5,6,3,2000,0,0,0
0.1,5,7,0,208,6,11,39
0.1,5,7,1,2000,2,13,40
0.1,5,7,2,2000,0,2,39
0.1,5,7,3,2000,0,2,39
0.1,5,8,0,72,5,7,39
0.1,5,8,1,2000,8,21,39
0.1,5,8,2,2000,2,5,39
0.1,5,8,3,2000,1,3,39
0.1,5,9,0,22,5,6,39
0.1,5,9,1,297,5,7,39
0.1,5,9,2,2000,2,6,39
0.1,5,9,3,2000,1,3,39
0.1,5,10,0,12,5,5,39
0.1,5,10,1,113,5,6,39
0.1,5,10,2,553,5,17,39
0.1,5,10,3,570,5,17,39
0.2,1,5,0,1485,7,30,40
0.2,1,5,1,2000,0,2,39
0.2,1,5,2,2000,0,2,39
0.2,1,5,3,2000,0,2,39
0.2,1,6,0,1485,7,30,40
0.2,1,6,1,2000,0,2,39
0.2,1,6,2,2000,0,2,39
0.2,1,6,3,2000,0,2,39
0.2,1,7,0,366,4,23,40
0.2,1,7,1,2000,2,7,39
0.2,1,7,2,2000,1,4,39
0.2,1,7,3,2000,0,2,39
0.2,1,8,0,217,2,15,40
0.2,1,8,1,2000,2,7,39
0.2,1,8,2,2000,1,4,39
0.2,1,8,3,2000,0,2,39
0.2,1,9,0,217,2,15,40
0.2,1,9,1,2000,2,7,39
0.2,1,9,2,2000,1,4,39
0.2,1,9,3,2000,0,2,39
0.2,1,10,0,89,2,11,40
0.2,1,10,1,279,5,20,40
0.2,1,10,2,331,5,21,40
0.2,1,10,3,332,5,21,40
0.2,2,5,0,1501,7,30,40
0.2,2,5,1,2000,0,2,39
0.2,2,5,2,2000,0,2,39
0.2,2,5,3,2000,0,2,39
0.2,2,6,0,368,6,25,40
0.2,2,6,1,2000,2,7,39
0.2,2,6,2,2000,0,3,39
0.2,2,6,3,2000,0,2,39
0.2,2,7,0,219,4,17,40
0.2,2,7,1,2000,2,7,39
0.2,2,7,2,2000,1,4,39
0.2,2,7,3,2000,0,2,39
0.2,2,8,0,91,4,13,40
0.2,2,8,1,352,6,21,40
0.2,2,8,2,469,6,22,40
0.2,2,8,3,687,6,22,40
0.2,2,9,0,91,4,13,40
0.2,2,9,1,344,6,21,40
0.2,2,9,2,450,6,22,40
0.2,2,9,3,630,6,22,40
0.2,2,10,0,55,4,13,40
0.2,2,10,1,109,6,20,40
0.2,2,10,2,137,6,20,40
0.2,2,10,3,353,6,20,40
0.2,3,5,0,2000,2,18,40
0.2,3,5,1,2000,0,2,39
0.2,3,5,2,2000,0,1,39
0.2,3,5,3,2000,0,1,39
0.2,3,6,0,660,4,10,39
0.2,3,6,1,2000,1,3,39
0.2,3,6,2,2000,0,1,39
0.2,3,6,3,2000,0,1,39
0.2,3,7,0,114,4,6,39
0.2,3,7,1,2000,2,11,39
0.2,3,7,2,2000,0,0,0
0.2,3,7,3,2000,0,0,0
0.2,3,8,0,74,4,6,39
0.2,3,8,1,1623,6,17,39
0.2,3,8,2,2000,2,4,39
0.2,3,8,3,2000,1,2,39
0.2,3,9,0,43,4,6,39
0.2,3,9,1,441,5,15,39
0.2,3,9,2,639,5,16,39
0.2,3,9,3,821,5,16,39
0.2,3,10,0,10,4,4,39
0.2,3,10,1,134,4,4,39
0.2,3,10,2,603,5,16,39
0.2,3,10,3,777,5,16,39
0.2,4,5,0,2000,2,18,40
0.2,4,5,1,2000,0,2,39
0.2,4,5,2,2000,0,1,39
0.2,4,5,3,2000,0,1,39
0.2,4,6,0,661,4,10,39
0.2,4,6,1,2000,1,3,39
0.2,4,6,2,2000,0,1,39
0.2,4,6,3,2000,0,1,39
0.2,4,7,0,114,4,6,39
0.2,4,7,1,2000,2,11,39
0.2,4,7,2,2000,0,0,0
0.2,4,7,3,2000,0,0,0
0.2,4,8,0,74,4,6,39
0.2,4,8,1,1623,6,17,39
0.2,4,8,2,2000,2,4,39
0.2,4,8,3,2000,1,2,39
0.2,4,9,0,43,4,6,39
0.2,4,9,1,441,5,15,39
0.2,4,9,2,639,5,16,39
0.2,4,9,3,821,5,16,39
0.2,4,10,0,10,4,4,39
0.2,4,10,1,134,4,4,39
0.2,4,10,2,603,5,16,39
0.2,4,10,3,777,5,16,39
0.2,5,5,0,1392,8,31,40
0.2,5,5,1,2000,0,1,39
0.2,5,5,2,2000,0,0,0
0.2,5,5,3,2000,0,0,0
0.2,5,6,0,672,8,29,40
0.2,5,6,1,2000,1,4,39
0.2,5,6,2,2000,0,2,39
0.2,5,6,3,2000,0,2,39
0.2,5,7,0,181,8,23,40
0.2,5,7,1,662,8,24,40
0.2,5,7,2,1417,8,26,40
0.2,5,7,3,2000,5,19,40
0.2,5,8,0,98,7,22,40
0.2,5,8,1,203,7,22,40
0.2,5,8,2,429,7,22,40
0.2,5,8,3,941,7,23,40
0.2,5,9,0,96,7,22,40
0.2,5,9,1,140,7,22,40
0.2,5,9,2,383,7,22,40
0.2,5,9,3,698,7,23,40
0.2,5,10,0,57,5,14,40
0.2,5,10,1,121,7,21,40
0.2,5,10,2,188,7,21,40
0.2,5,10,3,326,7,21,40
0.3,1,5,0,1485,7,30,40
0.3,1,5,1,2000,0,2,39
0.3,1,5,2,2000,0,2,39
0.3,1,5,3,2000,0,2,39
0.3,1,6,0,1485,7,30,40
0.3,1,6,1,2000,0,2,39
0.3,1,6,2,2000,0,2,39
0.3,1,6,3,2000,0,2,39
0.3,1,7,0,809,4,19,40
0.3,1,7,1,2000,0,2,39
0.3,1,7,2,2000,0,2,39
0.3,1,7,3,2000,0,2,39
0.3,1,8,0,217,2,15,40
0.3,1,8,1,2000,2,7,39
0.3,1,8,2,2000,1,4,39
0.3,1,8,3,2000,0,2,39
0.3,1,9,0,217,2,15,40
0.3,1,9,1,2000,2,7,39
0.3,1,9,2,2000,1,4,39
0.3,1,9,3,2000,0,2,39
0.3,1,10,0,89,2,11,40
0.3,1,10,1,279,5,20,40
0.3,1,10,2,331,5,21,40
0.3,1,10,3,332,5,21,40
0.3,2,5,0,1644,7,33,40
0.3,2,5,1,2000,0,1,39
0.3,2,5,2,2000,0,1,39
0.3,2,5,3,2000,0,1,39
0.3,2,6,0,944,6,28,40
0.3,2,6,1,2000,0,2,39
0.3,2,6,2,2000,0,2,39
0.3,2,6,3,2000,0,2,39
0.3,2,7,0,875,6,27,40
0.3,2,7,1,2000,0,2,39
0.3,2,7,2,2000,0,2,39
0.3,2,7,3,2000,0,2,39
0.3,2,8,0,474,6,24,39
0.3,2,8,1,627,6,25,39
0.3,2,8,2,627,6,25,39
0.3,2,8,3,681,6,25,39
0.3,2,9,0,452,5,18,39
0.3,2,9,1,604,5,20,39
0.3,2,9,2,604,5,20,39
0.3,2,9,3,659,5,20,39
0.3,2,10,0,90,5,9,39
0.3,2,10,1,110,5,12,39
0.3,2,10,2,110,5,12,39
0.3,2,10,3,113,5,12,39
0.3,3,5,0,2000,6,23,40
0.3,3,5,1,2000,0,1,39
0.3,3,5,2,2000,0,1,39
0.3,3,5,3,2000,0,1,39
0.3,3,6,0,724,6,25,40
0.3,3,6,1,2000,0,2,39
0.3,3,6,2,2000,0,2,39
0.3,3,6,3,2000,0,1,39
0.3,3,7,0,236,4,17,40
0.3,3,7,1,2000,1,4,39
0.3,3,7,2,2000,0,2,39
0.3,3,7,3,2000,0,1,39
0.3,3,8,0,99,4,13,40
0.3,3,8,1,1990,6,21,40
0.3,3,8,2,2000,2,9,40
0.3,3,8,3,2000,0,1,39
0.3,3,9,0,95,4,13,40
0.3,3,9,1,1105,6,21,40
0.3,3,9,2,2000,4,16,40
0.3,3,9,3,2000,0,2,39
0.3,3,10,0,58,4,13,40
0.3,3,10,1,916,6,20,40
0.3,3,10,2,1952,6,20,40
0.3,3,10,3,2000,0,2,39
0.3,4,5,0,2000,2,16,40
0.3,4,5,1,2000,0,1,39
0.3,4,5,2,2000,0,1,39
0.3,4,5,3,2000,0,1,39
0.3,4,6,0,524,7,28,40
0.3,4,6,1,2000,0,2,39
0.3,4,6,2,2000,0,1,39
0.3,4,6,3,2000,0,1,39
0.3,4,7,0,242,7,22,40
0.3,4,7,1,2000,2,7,39
0.3,4,7,2,2000,1,3,39
0.3,4,7,3,2000,0,1,39
0.3,4,8,0,109,7,21,40
0.3,4,8,1,1689,7,21,40
0.3,4,8,2,2000,2,10,40
0.3,4,8,3,2000,0,1,39
0.3,4,9,0,97,7,21,40
0.3,4,9,1,924,7,21,40
0.3,4,9,2,2000,5,18,40
0.3,4,9,3,2000,0,2,39
0.3,4,10,0,57,4,13,40
0.3,4,10,1,333,6,20,40
0.3,4,10,2,818,6,20,40
0.3,4,10,3,2000,0,2,39
0.3,5,5,0,2000,5,24,40
0.3,5,5,1,2000,0,2,39
0.3,5,5,2,2000,0,1,39
0.3,5,5,3,2000,0,1,39
0.3,5,6,0,1513,7,31,40
0.3,5,6,1,2000,1,4,39
0.3,5,6,2,2000,0,2,39
0.3,5,6,3,2000,0,1,39
0.3,5,7,0,319,6,21,40
0.3,5,7,1,985,6,22,40
0.3,5,7,2,2000,0,2,39
0.3,5,7,3,2000,0,2,39
0.3,5,8,0,166,6,20,40
0.3,5,8,1,430,6,20,40
0.3,5,8,2,2000,2,7,39
0.3,5,8,3,873,6,22,40
0.3,5,9,0,48,3,7,39
0.3,5,9,1,72,3,7,39
0.3,5,9,2,181,3,7,39
0.3,5,9,3,331,3,7,39
0.3,5,10,0,19,2,4,39
0.3,5,10,1,55,2,4,39
0.3,5,10,2,164,2,4,39
0.3,5,10,3,314,2,4,39
0.4,1,5,0,1485,7,30,40
0.4,1,5,1,2000,0,1,39
0.4,1,5,2,2000,0,1,39
0.4,1,5,3,2000,0,1,39
0.4,1,6,0,1485,7,30,40
0.4,1,6,1,2000,1,5,39
0.4,1,6,2,2000,2,6,39
0.4,1,6,3,2000,1,4,39
0.4,1,7,0,809,4,19,40
0.4,1,7,1,2000,2,8,40
0.4,1,7,2,2000,2,9,40
0.4,1,7,3,2000,1,4,39
0.4,1,8,0,217,2,15,40
0.4,1,8,1,2000,2,12,40
0.4,1,8,2,2000,2,10,40
0.4,1,8,3,2000,2,7,39
0.4,1,9,0,217,2,15,40
0.4,1,9,1,2000,2,12,40
0.4,1,9,2,2000,2,10,40
0.4,1,9,3,2000,2,7,39
0.4,1,10,0,89,2,11,40
0.4,1,10,1,179,2,11,40
0.4,1,10,2,204,2,13,40
0.4,1,10,3,316,4,20,40
0.4,2,5,0,1485,7,30,40
0.4,2,5,1,2000,0,1,39
0.4,2,5,2,2000,0,1,39
0.4,2,5,3,2000,0,1,39
0.4,2,6,0,1485,7,30,40
0.4,2,6,1,2000,1,5,39
0.4,2,6,2,2000,2,6,39
0.4,2,6,3,2000,1,4,39
0.4,2,7,0,366,4,23,40
0.4,2,7,1,2000,2,10,40
0.4,2,7,2,2000,2,8,39
0.4,2,7,3,2000,2,7,39
0.4,2,8,0,217,2,15,40
0.4,2,8,1,2000,2,12,40
0.4,2,8,2,2000,2,10,40
0.4,2,8,3,2000,2,7,39
0.4,2,9,0,217,2,15,40
0.4,2,9,1,2000,2,12,40
0.4,2,9,2,2000,2,10,40
0.4,2,9,3,2000,2,7,39
0.4,2,10,0,89,2,11,40
0.4,2,10,1,179,2,11,40
0.4,2,10,2,204,2,13,40
0.4,2,10,3,316,4,20,40
0.4,3,5,0,1727,7,33,40
0.4,3,5,1,2000,0,2,39
0.4,3,5,2,2000,0,2,39
0.4,3,5,3,2000,0,2,39
0.4,3,6,0,801,6,23,40
0.4,3,6,1,2000,2,6,39
0.4,3,6,2,2000,1,4,39
0.4,3,6,3,2000,0,2,39
0.4,3,7,0,458,5,21,40
0.4,3,7,1,2000,2,6,39
0.4,3,7,2,2000,1,3,39
0.4,3,7,3,2000,0,2,39
0.4,3,8,0,153,4,16,40
0.4,3,8,1,1513,5,19,40
0.4,3,8,2,2000,5,19,40
0.4,3,8,3,2000,2,10,40
0.4,3,9,0,101,4,12,39
0.4,3,9,1,148,5,16,39
0.4,3,9,2,160,5,16,39
0.4,3,9,3,184,6,19,39
0.4,3,10,0,37,3,5,39
0.4,3,10,1,52,4,9,39
0.4,3,10,2,64,4,9,39
0.4,3,10,3,78,5,12,39
0.4,4,5,0,1721,6,32,40
0.4,4,5,1,2000,0,2,39
0.4,4,5,2,2000,0,2,39
0.4,4,5,3,2000,0,2,39
0.4,4,6,0,765,5,25,40
0.4,4,6,1,2000,0,2,39
0.4,4,6,2,2000,0,2,39
0.4,4,6,3,2000,0,2,39
0.4,4,7,0,474,3,18,40
0.4,4,7,1,2000,2,6,39
0.4,4,7,2,2000,1,4,39
0.4,4,7,3,2000,0,2,39
0.4,4,8,0,280,2,16,40
0.4,4,8,1,2000,2,6,39
0.4,4,8,2,2000,1,3,39
0.4,4,8,3,2000,0,2,39
0.4,4,9,0,147,2,14,40
0.4,4,9,1,1581,4,20,40
0.4,4,9,2,2000,4,18,40
0.4,4,9,3,2000,2,10,40
0.4,4,10,0,84,2,9,39
0.4,4,10,1,140,4,15,39
0.4,4,10,2,152,4,15,39
0.4,4,10,3,173,5,18,39
0.4,5,5,0,1485,7,30,40
0.4,5,5,1,2000,0,1,39
0.4,5,5,2,2000,0,1,39
0.4,5,5,3,2000,0,1,39
0.4,5,6,0,1485,7,30,40
0.4,5,6,1,2000,1,5,39
0.4,5,6,2,2000,2,6,39
0.4,5,6,3,2000,1,4,39
0.4,5,7,0,366,4,23,40
0.4,5,7,1,2000,2,10,40
0.4,5,7,2,2000,2,8,39
0.4,5,7,3,2000,2,7,39
0.4,5,8,0,217,2,15,40
0.4,5,8,1,2000,2,12,40
0.4,5,8,2,2000,2,10,40
0.4,5,8,3,2000,2,7,39
0.4,5,9,0,217,2,15,40
0.4,5,9,1,2000,2,12,40
0.4,5,9,2,2000,2,10,40
0.4,5,9,3,2000,2,7,39
0.4,5,10,0,89,2,11,40
0.4,5,10,1,179,2,11,40
0.4,5,10,2,204,2,13,40
0.4,5,10,3,316,4,20,40
